Wall time,Step,Value
1586953834.93349,1,46.283973693847656
1586953841.2752924,2,35.66765213012695
1586953847.623415,3,30.65336036682129
1586953853.95081,4,28.557971954345703
1586953860.2365093,5,27.53814125061035
1586953866.524128,6,26.75133514404297
1586953872.813402,7,25.564149856567383
1586953879.1483681,8,24.811904907226562
1586953885.4624717,9,24.34132957458496
1586953891.7491071,10,23.983198165893555
1586953898.0781708,11,23.696809768676758
1586953904.4396214,12,23.464582443237305
1586953910.7967625,13,23.27313804626465
1586953917.1111028,14,23.110382080078125
1586953923.4350507,15,22.956850051879883
1586953929.8037577,16,22.81263542175293
1586953936.1444561,17,22.696535110473633
1586953942.4770474,18,22.580066680908203
1586953948.8537288,19,22.48794174194336
1586953955.1964912,20,22.401155471801758
1586953961.5262253,21,22.304576873779297
1586953967.8432064,22,22.219627380371094
1586953974.1628,23,22.16697120666504
1586953980.5112422,24,22.09082794189453
1586953986.8775861,25,22.01374053955078
1586953993.20499,26,21.946353912353516
1586953999.5280187,27,21.90406608581543
1586954005.8444908,28,21.839305877685547
1586954012.1606665,29,21.775001525878906
1586954018.4995444,30,21.731748580932617
1586954024.8815708,31,21.684080123901367
1586954031.2487986,32,21.651866912841797
1586954037.5853584,33,21.590669631958008
1586954043.93985,34,21.54945945739746
1586954050.2701123,35,21.505041122436523
1586954056.6422455,36,21.467164993286133
1586954063.0165827,37,21.42856216430664
1586954069.3836238,38,21.39463233947754
1586954075.7544374,39,21.359012603759766
1586954082.123315,40,21.321847915649414
1586954088.4724581,41,21.302391052246094
1586954094.83414,42,21.246746063232422
1586954101.1783755,43,21.23753547668457
1586954107.5517464,44,21.199373245239258
1586954113.898325,45,21.167081832885742
1586954120.2151158,46,21.13764762878418
1586954126.5314991,47,21.118066787719727
1586954132.8561006,48,21.085041046142578
1586954139.1716642,49,21.06640625
1586954145.4979334,50,21.037757873535156
1586954151.8852048,51,21.006269454956055
1586954158.2352166,52,21.003156661987305
1586954164.5732543,53,20.966726303100586
1586954170.949641,54,20.942190170288086
1586954177.3205717,55,20.925884246826172
1586954183.6680212,56,20.90287971496582
1586954190.0191035,57,20.882116317749023
1586954196.3875897,58,20.872570037841797
1586954202.7166116,59,20.836151123046875
1586954209.0477405,60,20.816967010498047
1586954215.3768337,61,20.796955108642578
1586954221.7089727,62,20.786727905273438
1586954228.0776834,63,20.76810073852539
1586954234.4502122,64,20.74940299987793
1586954240.8164566,65,20.721141815185547
1586954247.1802728,66,20.720684051513672
1586954253.529605,67,20.69989013671875
1586954259.8972385,68,20.67206573486328
1586954266.234309,69,20.651233673095703
1586954272.5677354,70,20.640689849853516
1586954278.9327576,71,20.628036499023438
1586954285.2689703,72,20.61098861694336
1586954291.6371865,73,20.594322204589844
1586954297.9562519,74,20.572893142700195
1586954304.2896826,75,20.56621742248535
1586954310.6630266,76,20.550386428833008
1586954317.0365202,77,20.53591537475586
1586954323.4057326,78,20.523948669433594
1586954329.7405,79,20.509103775024414
1586954336.1012752,80,20.489253997802734
1586954342.4440525,81,20.487550735473633
1586954348.8071964,82,20.464120864868164
1586954355.1682093,83,20.45285987854004
1586954361.4875033,84,20.44805145263672
1586954367.8206496,85,20.4260196685791
1586954374.168334,86,20.424556732177734
1586954380.5077426,87,20.40720558166504
1586954386.862038,88,20.40392303466797
1586954393.2300174,89,20.37641716003418
1586954399.5606585,90,20.367921829223633
1586954405.914119,91,20.35814666748047
1586954412.2342992,92,20.355371475219727
1586954418.5608711,93,20.329952239990234
1586954424.888123,94,20.31451988220215
1586954431.205853,95,20.313060760498047
1586954437.5436206,96,20.29855728149414
1586954443.9173512,97,20.297454833984375
1586954450.2886984,98,20.287429809570312
1586954456.6177602,99,20.263568878173828
1586954462.9563897,100,20.26306915283203
