Wall time,Step,Value
1586956992.8564067,1,48.931461334228516
1586956999.160161,2,42.24900817871094
1586957005.4687605,3,41.081321716308594
1586957011.7805045,4,40.338287353515625
1586957018.0400765,5,39.843563079833984
1586957024.2947025,6,39.4981575012207
1586957030.5797484,7,39.1974983215332
1586957036.8740892,8,38.95874786376953
1586957043.153908,9,38.759456634521484
1586957049.4616716,10,38.58810043334961
1586957055.7366145,11,38.440704345703125
1586957061.99315,12,38.29891586303711
1586957068.251224,13,38.15696334838867
1586957074.5344548,14,38.04341506958008
1586957080.827686,15,37.94306945800781
1586957087.0992393,16,37.84891891479492
1586957093.4122012,17,37.77172088623047
1586957099.729107,18,37.69198989868164
1586957106.0178046,19,37.593746185302734
1586957112.2785113,20,37.52915573120117
1586957118.5478141,21,37.46751403808594
1586957124.8570864,22,37.375274658203125
1586957131.1442397,23,37.32988357543945
1586957137.4472673,24,37.2574462890625
1586957143.7494721,25,37.223976135253906
1586957150.0428321,26,37.166805267333984
1586957156.358262,27,37.11510467529297
1586957162.6253066,28,37.05778503417969
1586957168.929093,29,37.011268615722656
1586957175.2364511,30,36.999229431152344
1586957181.5468416,31,36.9443359375
1586957187.857875,32,36.88884735107422
1586957194.1556542,33,36.849365234375
1586957200.4324489,34,36.80248260498047
1586957206.6959057,35,36.76741409301758
1586957212.952269,36,36.71260070800781
1586957219.2529101,37,36.69050216674805
1586957225.5753188,38,36.666175842285156
1586957231.8409555,39,36.623233795166016
1586957238.136105,40,36.59504318237305
1586957244.4641016,41,36.55999755859375
1586957250.780815,42,36.524383544921875
1586957257.0880349,43,36.49763107299805
1586957263.3549588,44,36.4539680480957
1586957269.655399,45,36.436824798583984
1586957275.969928,46,36.42227554321289
1586957282.294782,47,36.37226486206055
1586957288.5622313,48,36.34246063232422
1586957294.8445191,49,36.31597137451172
1586957301.1540742,50,36.30069351196289
1586957307.4744225,51,36.2818717956543
1586957313.7884278,52,36.227264404296875
1586957320.1070597,53,36.215152740478516
1586957326.4045315,54,36.195091247558594
1586957332.7069516,55,36.1671142578125
1586957339.0201688,56,36.158939361572266
1586957345.2861168,57,36.10447311401367
1586957351.5581257,58,36.093326568603516
1586957357.86388,59,36.08264923095703
1586957364.1758466,60,36.034183502197266
1586957370.4544053,61,36.02387619018555
1586957376.7539086,62,35.99615478515625
1586957383.0701742,63,35.97038650512695
1586957389.3891943,64,35.98373794555664
1586957395.6714027,65,35.93177032470703
1586957401.9534945,66,35.91197204589844
1586957408.2678556,67,35.913761138916016
1586957414.562708,68,35.88859176635742
1586957420.8641648,69,35.845088958740234
1586957427.1624744,70,35.86246871948242
1586957433.43233,71,35.81538009643555
1586957439.7298257,72,35.798500061035156
1586957446.0241206,73,35.789581298828125
1586957452.3307478,74,35.78316879272461
1586957458.6357539,75,35.798213958740234
1586957464.9008164,76,35.75322723388672
1586957471.198547,77,35.72297668457031
1586957477.4760551,78,35.7149658203125
1586957483.7791176,79,35.69480895996094
1586957490.0989141,80,35.67023849487305
1586957496.4066265,81,35.658302307128906
1586957502.67468,82,35.64291763305664
1586957508.9398577,83,35.625526428222656
1586957515.1991544,84,35.62521743774414
1586957521.4675477,85,35.621498107910156
1586957527.733081,86,35.5985221862793
1586957534.0015352,87,35.57815933227539
1586957540.281706,88,35.57483673095703
1586957546.5526674,89,35.54063034057617
1586957552.8178668,90,35.55882263183594
1586957559.0963488,91,35.52943801879883
1586957565.388607,92,35.50685501098633
1586957571.668858,93,35.49788284301758
1586957577.9355087,94,35.49375915527344
1586957584.1946309,95,35.470458984375
1586957590.4733486,96,35.490638732910156
1586957596.764385,97,35.446434020996094
1586957603.0290146,98,35.452266693115234
1586957609.2895834,99,35.428855895996094
1586957615.5530663,100,35.43496322631836
