Wall time,Step,Value
1586959486.1540349,1,6.129604816436768
1586959492.457823,2,10.126060485839844
1586959498.7761452,3,11.026456832885742
1586959505.0630624,4,11.39657211303711
1586959511.3359957,5,11.64208698272705
1586959517.6577694,6,11.789987564086914
1586959523.946868,7,11.893471717834473
1586959530.235917,8,12.007744789123535
1586959536.499596,9,12.056554794311523
1586959542.7676744,10,12.15108871459961
1586959549.0753152,11,12.16520881652832
1586959555.3443177,12,12.204741477966309
1586959561.616631,13,12.215866088867188
1586959567.9250824,14,12.246079444885254
1586959574.1974921,15,12.231786727905273
1586959580.4930928,16,12.267557144165039
1586959586.7776663,17,12.277371406555176
1586959593.0856977,18,12.27850341796875
1586959599.4072163,19,12.28700065612793
1586959605.7309422,20,12.312028884887695
1586959612.0519495,21,12.2793607711792
1586959618.3298607,22,12.286957740783691
1586959624.6023672,23,12.311310768127441
1586959630.8764741,24,12.28535270690918
1586959637.1488082,25,12.291805267333984
1586959643.4689202,26,12.296748161315918
1586959649.7902775,27,12.294204711914062
1586959656.118345,28,12.31151294708252
1586959662.4147222,29,12.309257507324219
1586959668.7398314,30,12.303230285644531
1586959675.0417125,31,12.29544448852539
1586959681.3221984,32,12.286290168762207
1586959687.5900261,33,12.303688049316406
1586959693.8852031,34,12.316018104553223
1586959700.1724746,35,12.330822944641113
1586959706.4926717,36,12.310710906982422
1586959712.8207464,37,12.335346221923828
1586959719.1073134,38,12.327056884765625
1586959725.414104,39,12.312034606933594
1586959731.7518048,40,12.333178520202637
1586959738.0835168,41,12.337054252624512
1586959744.389774,42,12.331474304199219
1586959750.6629705,43,12.345821380615234
1586959756.9810147,44,12.325136184692383
1586959763.2894413,45,12.313446044921875
1586959769.573417,46,12.34045124053955
1586959775.9069424,47,12.341388702392578
1586959782.210478,48,12.341086387634277
1586959788.5369163,49,12.337557792663574
1586959794.8417833,50,12.335533142089844
1586959801.1365077,51,12.33513069152832
1586959807.4076617,52,12.356755256652832
1586959813.6790316,53,12.342177391052246
1586959819.9478712,54,12.3524751663208
1586959826.2473354,55,12.345746040344238
1586959832.5441303,56,12.32217788696289
1586959838.8288867,57,12.35187816619873
1586959845.145789,58,12.352334022521973
1586959851.4398277,59,12.332634925842285
1586959857.7480235,60,12.347487449645996
1586959864.0513442,61,12.344265937805176
1586959870.3762865,62,12.331452369689941
1586959876.6959105,63,12.343737602233887
1586959882.9858186,64,12.365274429321289
1586959889.269549,65,12.343683242797852
1586959895.5459118,66,12.355581283569336
1586959901.8395116,67,12.347396850585938
1586959908.1650996,68,12.336416244506836
1586959914.4864767,69,12.337968826293945
1586959920.7735643,70,12.361620903015137
1586959927.0724454,71,12.339905738830566
1586959933.3956652,72,12.347403526306152
1586959939.6781898,73,12.339112281799316
1586959945.949658,74,12.337992668151855
1586959952.2294648,75,12.33044719696045
1586959958.531212,76,12.3207368850708
1586959964.8545856,77,12.313992500305176
1586959971.1743689,78,12.330174446105957
1586959977.4854598,79,12.313764572143555
1586959983.8016076,80,12.320611000061035
1586959990.109814,81,12.336214065551758
1586959996.3888538,82,12.321976661682129
1586960002.671754,83,12.314271926879883
1586960008.9515274,84,12.310182571411133
1586960015.2274547,85,12.307698249816895
1586960021.5228074,86,12.3172025680542
1586960027.8589094,87,12.330265998840332
1586960034.1886952,88,12.325421333312988
1586960040.4724126,89,12.333227157592773
1586960046.7905314,90,12.293862342834473
1586960053.130572,91,12.312605857849121
1586960059.447565,92,12.311372756958008
1586960065.7493103,93,12.321041107177734
1586960072.0805402,94,12.323197364807129
1586960078.370419,95,12.29444694519043
1586960084.6845434,96,12.309183120727539
1586960091.0118384,97,12.312454223632812
1586960097.337373,98,12.337621688842773
1586960103.643458,99,12.323182106018066
1586960109.959208,100,12.323116302490234
