Wall time,Step,Value
1586959486.1541233,1,39.173828125
1586959492.457973,2,24.837087631225586
1586959498.7763143,3,22.08295440673828
1586959505.0632763,4,20.843385696411133
1586959511.3360844,5,20.1348934173584
1586959517.6578622,6,19.58974838256836
1586959523.9469533,7,19.22807502746582
1586959530.2360058,8,18.945167541503906
1586959536.499679,9,18.703054428100586
1586959542.7678413,10,18.535985946655273
1586959549.0754247,11,18.359844207763672
1586959555.3444889,12,18.219575881958008
1586959561.6167943,13,18.09248161315918
1586959567.9252534,14,17.977588653564453
1586959574.197661,15,17.891252517700195
1586959580.4932654,16,17.80706787109375
1586959586.7778397,17,17.715059280395508
1586959593.0858557,18,17.63471031188965
1586959599.4073899,19,17.57499885559082
1586959605.7311108,20,17.494504928588867
1586959612.0521185,21,17.43775749206543
1586959618.3300283,22,17.3880672454834
1586959624.6025395,23,17.33104133605957
1586959630.8766594,24,17.279361724853516
1586959637.148964,25,17.224130630493164
1586959643.4690201,26,17.180679321289062
1586959649.790448,27,17.134302139282227
1586959656.118515,28,17.07929801940918
1586959662.4148717,29,17.050500869750977
1586959668.7400033,30,17.013896942138672
1586959675.0418339,31,16.96861457824707
1586959681.3223567,32,16.940006256103516
1586959687.590161,33,16.904743194580078
1586959693.8852952,34,16.871692657470703
1586959700.1726243,35,16.843008041381836
1586959706.49284,36,16.799306869506836
1586959712.8209136,37,16.765106201171875
1586959719.107495,38,16.747535705566406
1586959725.414255,39,16.72024917602539
1586959731.7519772,40,16.674345016479492
1586959738.0836864,41,16.66566276550293
1586959744.3899586,42,16.627168655395508
1586959750.6631281,43,16.612592697143555
1586959756.9811044,44,16.589733123779297
1586959763.2895503,45,16.5659122467041
1586959769.5735705,46,16.531282424926758
1586959775.9070928,47,16.517929077148438
1586959782.2106357,48,16.50111198425293
1586959788.537086,49,16.471515655517578
1586959794.8418865,50,16.47102928161621
1586959801.1365993,51,16.454566955566406
1586959807.4078388,52,16.424428939819336
1586959813.6792083,53,16.40018081665039
1586959819.9479556,54,16.389219284057617
1586959826.2474325,55,16.392295837402344
1586959832.544274,56,16.362407684326172
1586959838.8289795,57,16.3332576751709
1586959845.1459477,58,16.31985092163086
1586959851.4399161,59,16.325632095336914
1586959857.748153,60,16.295730590820312
1586959864.0515058,61,16.279163360595703
1586959870.376378,62,16.286497116088867
1586959876.6960824,63,16.2685604095459
1586959882.9859903,64,16.24809455871582
1586959889.2697234,65,16.250444412231445
1586959895.5460827,66,16.22567367553711
1586959901.8396695,67,16.21061897277832
1586959908.1651993,68,16.219091415405273
1586959914.4865692,69,16.181673049926758
1586959920.773657,70,16.196569442749023
1586959927.072597,71,16.182723999023438
1586959933.3958354,72,16.170146942138672
1586959939.6783483,73,16.149127960205078
1586959945.9497416,74,16.14940643310547
1586959952.2296355,75,16.125871658325195
1586959958.5313103,76,16.117271423339844
1586959964.8547363,77,16.11891746520996
1586959971.174539,78,16.116756439208984
1586959977.4855533,79,16.099464416503906
1586959983.8017647,80,16.114246368408203
1586959990.1099699,81,16.087100982666016
1586959996.3889432,82,16.097200393676758
1586960002.6719124,83,16.06438446044922
1586960008.9516127,84,16.05555534362793
1586960015.2275472,85,16.05323600769043
1586960021.5229645,86,16.032695770263672
1586960027.859062,87,16.027050018310547
1586960034.188866,88,16.034587860107422
1586960040.4726253,89,16.018552780151367
1586960046.7906923,90,16.019529342651367
1586960053.1307397,91,16.005104064941406
1586960059.447734,92,15.997466087341309
1586960065.74946,93,15.978364944458008
1586960072.0807085,94,15.977580070495605
1586960078.3705904,95,15.97377872467041
1586960084.6847126,96,15.96019172668457
1586960091.0120127,97,15.947754859924316
1586960097.3375247,98,15.921096801757812
1586960103.6435506,99,15.919902801513672
1586960109.9593816,100,15.919448852539062
