Wall time,Step,Value
1586955753.9981577,1,44.198543548583984
1586955760.3292608,2,34.19091796875
1586955766.6540205,3,31.909128189086914
1586955772.941084,4,30.63949966430664
1586955779.2618937,5,29.835773468017578
1586955785.5745778,6,29.25261688232422
1586955791.8915808,7,28.712858200073242
1586955798.2524283,8,27.305755615234375
1586955804.6054015,9,26.392610549926758
1586955810.940494,10,25.908241271972656
1586955817.3121996,11,25.544742584228516
1586955823.6319838,12,25.264257431030273
1586955829.9595308,13,25.020429611206055
1586955836.3164144,14,24.81818962097168
1586955842.673351,15,24.651615142822266
1586955848.996733,16,24.490083694458008
1586955855.3220756,17,24.357934951782227
1586955861.660021,18,24.232357025146484
1586955867.970202,19,24.119524002075195
1586955874.3272786,20,24.018285751342773
1586955880.6890943,21,23.919702529907227
1586955887.0522304,22,23.826242446899414
1586955893.383774,23,23.761754989624023
1586955899.6891904,24,23.67660140991211
1586955906.0004919,25,23.613935470581055
1586955912.361594,26,23.549802780151367
1586955918.7125378,27,23.492189407348633
1586955925.0445294,28,23.44830322265625
1586955931.3495696,29,23.37788200378418
1586955937.657181,30,23.312971115112305
1586955943.9917426,31,23.28680419921875
1586955950.298519,32,23.248271942138672
1586955956.6487424,33,23.191917419433594
1586955963.0079038,34,23.135351181030273
1586955969.3516412,35,23.10894775390625
1586955975.6930263,36,23.063175201416016
1586955982.01696,37,23.019088745117188
1586955988.3709297,38,23.000415802001953
1586955994.7273092,39,22.949501037597656
1586956001.0745547,40,22.914875030517578
1586956007.3904445,41,22.896495819091797
1586956013.7107599,42,22.870203018188477
1586956020.0644305,43,22.848318099975586
1586956026.3743858,44,22.812652587890625
1586956032.7077844,45,22.782011032104492
1586956039.0640972,46,22.75435447692871
1586956045.3851626,47,22.723039627075195
1586956051.7355647,48,22.698801040649414
1586956058.0791905,49,22.674951553344727
1586956064.4451172,50,22.674272537231445
1586956070.8355808,51,22.633163452148438
1586956077.1925185,52,22.638736724853516
1586956083.545016,53,22.58635902404785
1586956089.8935924,54,22.571182250976562
1586956096.2285833,55,22.535930633544922
1586956102.5330555,56,22.531320571899414
1586956108.9013047,57,22.520456314086914
1586956115.2224233,58,22.518648147583008
1586956121.5529342,59,22.466604232788086
1586956127.8933208,60,22.45574951171875
1586956134.247666,61,22.43863296508789
1586956140.5542538,62,22.421024322509766
1586956146.8709412,63,22.393709182739258
1586956153.1735413,64,22.396886825561523
1586956159.5131135,65,22.388216018676758
1586956165.8720357,66,22.369667053222656
1586956172.226414,67,22.344497680664062
1586956178.5799322,68,22.345623016357422
1586956184.9230254,69,22.310216903686523
1586956191.2766259,70,22.2956600189209
1586956197.6535487,71,22.300033569335938
1586956203.9820127,72,22.276676177978516
1586956210.3355901,73,22.275720596313477
1586956216.6965592,74,22.289154052734375
1586956223.0509024,75,22.252887725830078
1586956229.390411,76,22.223876953125
1586956235.6963544,77,22.208005905151367
1586956242.0466356,78,22.19135856628418
1586956248.3806741,79,22.18227195739746
1586956254.7444215,80,22.174694061279297
1586956261.1110806,81,22.187360763549805
1586956267.46816,82,22.200300216674805
1586956273.7694688,83,22.16759490966797
1586956280.1294024,84,22.163728713989258
1586956286.4663925,85,22.147544860839844
1586956292.7944763,86,22.118459701538086
1586956299.1526508,87,22.129676818847656
1586956305.4930816,88,22.10649299621582
1586956311.8267648,89,22.09607696533203
1586956318.1547477,90,22.077550888061523
1586956324.5181272,91,22.098657608032227
1586956330.88009,92,22.096641540527344
1586956337.193447,93,22.06119155883789
1586956343.5055332,94,22.06155014038086
1586956349.815817,95,22.04732894897461
1586956356.126796,96,22.019046783447266
1586956362.430474,97,22.02299690246582
1586956368.7824235,98,22.0402774810791
1586956375.1543698,99,22.120447158813477
1586956381.5160513,100,22.07327651977539
