Wall time,Step,Value
1586956992.8565521,1,3.072514772415161
1586956999.1603515,2,3.358964204788208
1586957005.468957,3,3.616309881210327
1586957011.7806854,4,3.8015899658203125
1586957018.040258,5,3.921156167984009
1586957024.294893,6,4.02142858505249
1586957030.5799315,7,4.098687171936035
1586957036.8742707,8,4.157519817352295
1586957043.1540756,9,4.201780319213867
1586957049.461856,10,4.259375095367432
1586957055.7368193,11,4.297311782836914
1586957061.9933555,12,4.342646598815918
1586957068.2514412,13,4.356411457061768
1586957074.5346603,14,4.382936000823975
1586957080.8278701,15,4.416202545166016
1586957087.0994008,16,4.451390266418457
1586957093.412407,17,4.471595764160156
1586957099.729315,18,4.494729995727539
1586957106.0180075,19,4.512191295623779
1586957112.2787259,20,4.529501914978027
1586957118.54802,21,4.555950164794922
1586957124.8572657,22,4.557711601257324
1586957131.1444235,23,4.578127384185791
1586957137.447459,24,4.59827184677124
1586957143.7496555,25,4.604121208190918
1586957150.0430162,26,4.625044345855713
1586957156.358452,27,4.6394362449646
1586957162.6255138,28,4.656439304351807
1586957168.9292896,29,4.661945819854736
1586957175.236627,30,4.694704055786133
1586957181.5470495,31,4.698333740234375
1586957187.8580835,32,4.70898962020874
1586957194.1558607,33,4.714882850646973
1586957200.432684,34,4.728564739227295
1586957206.696112,35,4.735060691833496
1586957212.9524593,36,4.731858253479004
1586957219.2530947,37,4.747366428375244
1586957225.575519,38,4.7584919929504395
1586957231.8411305,39,4.774692058563232
1586957238.1362894,40,4.776928424835205
1586957244.4642878,41,4.784686088562012
1586957250.7810209,42,4.79753303527832
1586957257.0882418,43,4.805520534515381
1586957263.3551664,44,4.805461883544922
1586957269.6556082,45,4.827010631561279
1586957275.970116,46,4.829643249511719
1586957282.2949483,47,4.839584827423096
1586957288.5624404,48,4.848934650421143
1586957294.8447115,49,4.83820104598999
1586957301.1542854,50,4.853198528289795
1586957307.474593,51,4.873177528381348
1586957313.7886376,52,4.872616291046143
1586957320.1072567,53,4.88053035736084
1586957326.4047143,54,4.882768154144287
1586957332.7071524,55,4.890930652618408
1586957339.0203557,56,4.891664028167725
1586957345.2863276,57,4.895464897155762
1586957351.5583065,58,4.905633449554443
1586957357.8640628,59,4.9210524559021
1586957364.176042,60,4.919634819030762
1586957370.4546118,61,4.931579113006592
1586957376.7540913,62,4.929330825805664
1586957383.0703785,63,4.939708232879639
1586957389.3893785,64,4.951008319854736
1586957395.6715937,65,4.944526672363281
1586957401.9537005,66,4.957099437713623
1586957408.268057,67,4.957260608673096
1586957414.562915,68,4.966996669769287
1586957420.8643475,69,4.958343505859375
1586957427.1626804,70,4.977081298828125
1586957433.432532,71,4.972166538238525
1586957439.7300227,72,4.986556529998779
1586957446.0243418,73,4.990448951721191
1586957452.330956,74,5.000601768493652
1586957458.6359634,75,4.994143486022949
1586957464.9010062,76,5.002563953399658
1586957471.198717,77,5.000055313110352
1586957477.476262,78,5.014516830444336
1586957483.7793286,79,5.009899139404297
1586957490.0991106,80,5.008789539337158
1586957496.4068153,81,5.0203752517700195
1586957502.6748536,82,5.021239280700684
1586957508.9400659,83,5.036620616912842
1586957515.1993809,84,5.034248352050781
1586957521.4677384,85,5.037075996398926
1586957527.7332854,86,5.03279972076416
1586957534.001738,87,5.039914608001709
1586957540.281915,88,5.04826545715332
1586957546.5528734,89,5.054109573364258
1586957552.8180714,90,5.053981304168701
1586957559.096551,91,5.050222873687744
1586957565.3887994,92,5.056549072265625
1586957571.6690643,93,5.055081367492676
1586957577.9356914,94,5.063243865966797
1586957584.1948276,95,5.066056728363037
1586957590.4735389,96,5.080235481262207
1586957596.7645688,97,5.066971778869629
1586957603.0292199,98,5.074335098266602
1586957609.2897801,99,5.078224182128906
1586957615.5532398,100,5.088284492492676
