Wall time,Step,Value
1586952549.2863913,1,45.16592788696289
1586952555.7293298,2,37.875789642333984
1586952562.1331933,3,35.87163162231445
1586952568.590066,4,34.7318115234375
1586952575.003672,5,33.92473220825195
1586952581.4107525,6,33.18867492675781
1586952587.8432784,7,32.56644058227539
1586952594.2691715,8,32.058597564697266
1586952600.6836383,9,31.64296531677246
1586952607.1358318,10,31.343870162963867
1586952613.5716412,11,31.071054458618164
1586952620.0024989,12,30.854068756103516
1586952626.4356763,13,30.6871280670166
1586952632.8522189,14,30.491504669189453
1586952639.2622502,15,30.30870819091797
1586952645.718935,16,30.16387176513672
1586952652.1534426,17,30.00213050842285
1586952658.5626261,18,29.90650177001953
1586952665.0223923,19,29.747886657714844
1586952671.485924,20,29.69788932800293
1586952677.914353,21,29.5983829498291
1586952684.349057,22,29.5222110748291
1586952690.7605991,23,29.41992950439453
1586952697.1676362,24,29.360624313354492
1586952703.5834491,25,29.319660186767578
1586952710.0035667,26,29.198047637939453
1586952716.4661963,27,29.120147705078125
1586952722.914106,28,29.125064849853516
1586952729.3329177,29,29.02251434326172
1586952735.7939107,30,28.974679946899414
1586952742.271324,31,28.89887046813965
1586952748.7407763,32,28.853742599487305
1586952755.1756985,33,28.778234481811523
1586952761.595039,34,28.77379035949707
1586952768.0063903,35,28.74811553955078
1586952774.454756,36,28.670440673828125
1586952780.9126332,37,28.602310180664062
1586952787.3201594,38,28.535005569458008
1586952793.7363977,39,28.475767135620117
1586952800.1808956,40,28.44012451171875
1586952806.6574092,41,28.404052734375
1586952813.1197705,42,28.439350128173828
1586952819.5870094,43,28.358551025390625
1586952826.0371685,44,28.33287811279297
1586952832.4562056,45,28.333051681518555
1586952838.9077191,46,28.328269958496094
1586952845.3194094,47,28.245254516601562
1586952851.7294793,48,28.20110511779785
1586952858.18614,49,28.224332809448242
1586952864.6109095,50,28.160892486572266
1586952871.0386822,51,28.163848876953125
1586952877.451065,52,28.144742965698242
1586952883.8897908,53,28.072187423706055
1586952890.3610623,54,28.0664005279541
1586952896.8269417,55,27.99643325805664
1586952903.2864068,56,28.04605484008789
1586952909.7518082,57,28.034954071044922
1586952916.2260637,58,28.013874053955078
1586952922.703079,59,27.964134216308594
1586952929.1667593,60,27.975801467895508
1586952935.635331,61,27.954450607299805
1586952942.0644825,62,27.96415901184082
1586952948.47463,63,27.846010208129883
1586952954.9372041,64,27.91537094116211
1586952961.4009767,65,27.913854598999023
1586952967.8647716,66,27.866764068603516
1586952974.324961,67,27.824377059936523
1586952980.7728589,68,27.753427505493164
1586952987.183087,69,27.781421661376953
1586952993.6356354,70,27.751724243164062
1586953000.1114788,71,27.719013214111328
1586953006.569759,72,27.803129196166992
1586953013.035816,73,27.72471809387207
1586953019.489856,74,27.7125186920166
1586953025.9004452,75,27.701786041259766
1586953032.3296041,76,27.705726623535156
1586953038.7814198,77,27.726652145385742
1586953045.2177584,78,27.69069480895996
1586953051.66758,79,27.674957275390625
1586953058.0768037,80,27.705883026123047
1586953064.5218403,81,27.637617111206055
1586953070.9689941,82,27.689403533935547
1586953077.4212122,83,27.52033233642578
1586953083.8473938,84,27.570341110229492
1586953090.261596,85,27.572553634643555
1586953096.6947536,86,27.543880462646484
1586953103.1452746,87,27.519020080566406
1586953109.6008391,88,27.549787521362305
1586953116.0336647,89,27.581764221191406
1586953122.4720693,90,27.522266387939453
1586953128.8962402,91,27.51652717590332
1586953135.3387315,92,27.444669723510742
1586953141.8100576,93,27.451431274414062
1586953148.2823844,94,27.47596549987793
1586953154.699028,95,27.484540939331055
1586953161.130148,96,27.416282653808594
1586953167.609142,97,27.372455596923828
1586953174.0925374,98,27.395328521728516
1586953180.559781,99,27.44305992126465
1586953187.014899,100,27.456180572509766
