Wall time,Step,Value
1586959486.15386,1,45.30341720581055
1586959492.4576166,2,34.963134765625
1586959498.7759702,3,33.10943603515625
1586959505.0628693,4,32.239959716796875
1586959511.3358147,5,31.776987075805664
1586959517.6575565,6,31.37972068786621
1586959523.9466596,7,31.121553421020508
1586959530.2357116,8,30.952896118164062
1586959536.4994035,9,30.759597778320312
1586959542.7674649,10,30.687076568603516
1586959549.075104,11,30.525054931640625
1586959555.3441079,12,30.42430305480957
1586959561.6164315,13,30.30833625793457
1586959567.9248683,14,30.223663330078125
1586959574.197285,15,30.12302589416504
1586959580.4928823,16,30.07461929321289
1586959586.7774632,17,29.992420196533203
1586959593.0854895,18,29.91319465637207
1586959599.4070077,19,29.86197853088379
1586959605.7307336,20,29.806547164916992
1586959612.0517461,21,29.717126846313477
1586959618.3296506,22,29.675029754638672
1586959624.602156,23,29.64236068725586
1586959630.8762796,24,29.564701080322266
1586959637.1486228,25,29.515939712524414
1586959643.4686825,26,29.477420806884766
1586959649.790063,27,29.42852783203125
1586959656.1181371,28,29.390811920166016
1586959662.4145176,29,29.35976791381836
1586959668.739621,30,29.317119598388672
1586959675.0415223,31,29.264047622680664
1586959681.3219874,32,29.226276397705078
1586959687.5898397,33,29.20844841003418
1586959693.884994,34,29.187715530395508
1586959700.172267,35,29.17384147644043
1586959706.4924626,36,29.11001968383789
1586959712.820541,37,29.100460052490234
1586959719.1071217,38,29.074600219726562
1586959725.4138966,39,29.032272338867188
1586959731.751592,40,29.007516860961914
1586959738.083307,41,29.002704620361328
1586959744.3895798,42,28.95863151550293
1586959750.6627612,43,28.95842742919922
1586959756.9808235,44,28.914888381958008
1586959763.2892451,45,28.87936019897461
1586959769.5732052,46,28.87174415588379
1586959775.9067342,47,28.859323501586914
1586959782.210268,48,28.842187881469727
1586959788.5367064,49,28.809085845947266
1586959794.841586,50,28.806568145751953
1586959801.136298,51,28.789690017700195
1586959807.407465,52,28.78116798400879
1586959813.6788383,53,28.742359161376953
1586959819.9476633,54,28.741710662841797
1586959826.2471266,55,28.7380428314209
1586959832.5439212,56,28.6845703125
1586959838.828679,57,28.68514633178711
1586959845.1455808,58,28.67218780517578
1586959851.4396365,59,28.65827178955078
1586959857.747732,60,28.643220901489258
1586959864.0511198,61,28.623411178588867
1586959870.3760939,62,28.61795425415039
1586959876.6957016,63,28.612300872802734
1586959882.9856112,64,28.61334800720215
1586959889.2693722,65,28.59413719177246
1586959895.545704,66,28.581254959106445
1586959901.8392997,67,28.558034896850586
1586959908.164906,68,28.55550765991211
1586959914.486267,69,28.519643783569336
1586959920.7733538,70,28.55820083618164
1586959927.0722294,71,28.52263832092285
1586959933.395456,72,28.51757049560547
1586959939.6779785,73,28.488237380981445
1586959945.949443,74,28.48738670349121
1586959952.2292569,75,28.456321716308594
1586959958.531017,76,28.438024520874023
1586959964.8543758,77,28.43292808532715
1586959971.1741593,78,28.446956634521484
1586959977.4852521,79,28.413225173950195
1586959983.8013988,80,28.434843063354492
1586959990.1096022,81,28.423316955566406
1586959996.388639,82,28.419178009033203
1586960002.671543,83,28.37864875793457
1586960008.9513166,84,28.3657283782959
1586960015.2272356,85,28.36094093322754
1586960021.5225985,86,28.34990692138672
1586960027.8587015,87,28.357318878173828
1586960034.188487,88,28.36002540588379
1586960040.4722264,89,28.351776123046875
1586960046.790322,90,28.313398361206055
1586960053.1303635,91,28.31770896911621
1586960059.447348,92,28.308839797973633
1586960065.7491033,93,28.299409866333008
1586960072.0803518,94,28.3007869720459
1586960078.370209,95,28.268232345581055
1586960084.6843371,96,28.269372940063477
1586960091.0116615,97,28.260234832763672
1586960097.3371618,98,28.258731842041016
1586960103.643259,99,28.243083953857422
1586960109.958998,100,28.242570877075195
